onset	duration	nwb_table	choice	feedback_type	reward_volume	contrast_left	contrast_right	probability_left	feedback_time	response_time	stim_off_time	stim_on_time	go_cue_time	first_movement_time	peak_amplitude
0.0014332900000004333	0.513	WheelMovementIntervals													0.07842952352484305
4.3924332900000005	0.34799999999999986	WheelMovementIntervals													0.09475369933643155
5.7064332900000005	0.9729999999999999	WheelMovementIntervals													0.31290559457512923
8.87343329	0.2560000000000002	WheelMovementIntervals													0.06764862935190369
11.45543329	0.6539999999999999	WheelMovementIntervals													0.4030374240428421
18.34843329	0.16000000000000014	WheelMovementIntervals													0.0419438312216478
20.62443329	0.7240000000000002	WheelMovementIntervals													0.6201359490960106
21.68343329	0.06599999999999895	WheelMovementIntervals													0.012089989352095598
30.871433290000002	0.35999999999999943	WheelMovementIntervals													0.033090154583495845
32.78743329	1.956000000000003	WheelMovementIntervals													0.7502778516701629
41.35443329	0.6310000000000002	WheelMovementIntervals													0.21095153420326307
43.20343329000001	0.25199999999999534	WheelMovementIntervals													-0.23185902392226154
45.96743329	0.625	WheelMovementIntervals													0.16811937457788817
51.30043329000001	0.2469999999999999	WheelMovementIntervals													0.028434035545786607
58.86143329000001	2.5619999999999976	WheelMovementIntervals													1.2537694218510227
65.69043329	3.4950000000000045	WheelMovementIntervals													3.5432006367297566
70.74843329000001	0.08299999999999841	WheelMovementIntervals													0.01062271854628527
71.04743329	0.3149999999999977	WheelMovementIntervals													0.028825540752405843
79.41843329000001	0.18099999999999739	WheelMovementIntervals													0.015300986202150924
80.02743329	0.5529999999999973	WheelMovementIntervals													0.0916499039987615
86.43643329000001	1.1580000000000013	WheelMovementIntervals													0.6572767888954791
89.34543329	0.9390000000000072	WheelMovementIntervals													0.7697752485450691
93.25143329000001	0.546999999999997	WheelMovementIntervals													0.5188741181022394
99.13043329	0.7850000000000108	WheelMovementIntervals													1.2491963272406732
104.95243329	2.412000000000006	WheelMovementIntervals													1.6469213659829158
110.75143329000001	0.7549999999999955	WheelMovementIntervals													0.12349918020532513
115.14843329	0.7580000000000098	WheelMovementIntervals													1.103310389699102
116.94643329	1.9300000000000068	WheelMovementIntervals													1.5508079149986553
119.17043329	0.17499999999999716	WheelMovementIntervals													0.020085411640279105
124.47743329000001	0.29999999999999716	WheelMovementIntervals													0.04287523399518456
127.01043329000001	0.07299999999999329	WheelMovementIntervals													0.01890258915360299
131.08843328999998	1.0500000000000114	WheelMovementIntervals													1.8857361508452257
135.60943329	3.0999999999999943	WheelMovementIntervals													1.6700972136776215
140.55243328999998	0.05500000000000682	WheelMovementIntervals													0.02322890920849119
140.94443329	0.5039999999999907	WheelMovementIntervals													0.3920880779843259
143.62143329	0.08799999999999386	WheelMovementIntervals													0.0248054873519159
144.02143329	0.7909999999999968	WheelMovementIntervals													0.025722628824574656
147.20243329	1.2549999999999955	WheelMovementIntervals													0.6638433973215676
151.15043329	0.8079999999999927	WheelMovementIntervals													0.09588246088903674
156.93443329	0.8700000000000045	WheelMovementIntervals													0.21897805857905084
159.61243328999998	0.18600000000000705	WheelMovementIntervals													-0.019661643289722974
163.61243328999998	0.6800000000000068	WheelMovementIntervals													-0.1403256902611787
168.07943329	0.6380000000000052	WheelMovementIntervals													0.7148585690007074
170.08543329	0.5960000000000036	WheelMovementIntervals													0.5662332515854622
174.18243329	0.7189999999999941	WheelMovementIntervals													-0.07579893294224149
177.83843328999998	0.4240000000000066	WheelMovementIntervals													-0.6314257132344032
179.43143329	0.9039999999999964	WheelMovementIntervals													1.042195355093341
183.17443329	0.6529999999999916	WheelMovementIntervals													0.17638305348119943
188.35443329	0.48099999999999454	WheelMovementIntervals													0.403344561267442
189.34043329	0.37000000000000455	WheelMovementIntervals													0.021190092154920848
189.99943328999998	0.5430000000000064	WheelMovementIntervals													-0.1411524143073244
203.81943329	0.7819999999999823	WheelMovementIntervals													0.11260642245070684
205.99243328999998	1.8670000000000186	WheelMovementIntervals													0.7300582384100878
210.52643329	0.2510000000000048	WheelMovementIntervals													0.012924602709958322
214.15843329	0.13599999999999568	WheelMovementIntervals													-0.00871603418343625
220.64743328999998	3.444000000000017	WheelMovementIntervals													4.7402310442066415
225.15143329	0.4269999999999925	WheelMovementIntervals													0.11061226023988624
228.85243329	0.4689999999999941	WheelMovementIntervals													0.059228819342752814
230.18143329	0.07200000000000273	WheelMovementIntervals													0.02383740340665952
233.91643329	0.07099999999999795	WheelMovementIntervals													0.03462998301326081
235.84343329	0.1519999999999868	WheelMovementIntervals													0.014994808907154322
236.20943329	0.2189999999999941	WheelMovementIntervals													0.05297267169766684
237.28743329	0.8549999999999898	WheelMovementIntervals													0.5098338407012477
239.04043328999998	1.8540000000000134	WheelMovementIntervals													2.1031850747075147
241.90243329	0.08400000000000318	WheelMovementIntervals													-0.008981917579362175
242.29743329	1.5020000000000095	WheelMovementIntervals													1.9838199014316373
247.43543329	0.15500000000000114	WheelMovementIntervals													0.043885249317924035
249.23443329	0.5919999999999845	WheelMovementIntervals													0.11325687397054907
253.17343329	0.6090000000000089	WheelMovementIntervals													-0.2127052379433536
255.39643329	1.156000000000006	WheelMovementIntervals													-1.5123258662348782
258.64243329	0.05000000000001137	WheelMovementIntervals													0.00551994616999707
267.69643329	0.8109999999999786	WheelMovementIntervals													0.28094579901482675
269.55443329	0.17999999999994998	WheelMovementIntervals													0.045688474598978956
