session_id	original_session_id
ses-3e6a97d3+3991+49e2+b346+6948cb4580fb	ses-3e6a97d3-3991-49e2-b346-6948cb4580fb
ses-5b49aca6+a6f4+4075+931a+617ad64c219c	ses-5b49aca6-a6f4-4075-931a-617ad64c219c
ses-d901aff5+2250+467a+b4a1+0cb9729df9e2	ses-d901aff5-2250-467a-b4a1-0cb9729df9e2
ses-eacc49a9+f3a1+49f1+b87f+0972f90ee837	ses-eacc49a9-f3a1-49f1-b87f-0972f90ee837
