onset	duration	nwb_table	choice	feedback_type	reward_volume	contrast_left	contrast_right	probability_left	feedback_time	response_time	stim_off_time	stim_on_time	go_cue_time	first_movement_time	peak_amplitude
2.4510000000000014	0.41600000000000037	WheelMovementIntervals													0.2300664962011224
8.661000000000007	0.07099999999999973	WheelMovementIntervals													-0.0032639503976409356
16.709133333333334	4.102132403507213	trials	1.0	1.0	1.5	1.0		0.5	19.238366666666668	19.238252078237796	20.311166666666665	17.511233333333333	17.4274	17.654000000000014	
17.654000000000014	1.7510000000000012	WheelMovementIntervals													-0.3030448111953722
19.825000000000017	0.5889999999999986	WheelMovementIntervals													0.08045802241579393
20.703000000000017	1.5430000000000028	WheelMovementIntervals													0.36813211187237604
21.206566666666667	4.554863864042595	trials	1.0	1.0	1.5	0.125		0.5	24.1875	24.187407152364656	25.261333333333333	22.980133333333335	22.981066666666667	23.35800000000002	
23.35800000000002	1.1530000000000022	WheelMovementIntervals													-0.2975700107197909
26.115033333333333	7.264765430836594	trials	1.0	1.0	1.5	1.0		0.5	31.804166666666667	31.804083006125058	32.87976666666667	30.263266666666667	30.264033333333334	30.428000000000026	
26.60500000000002	3.048000000000002	WheelMovementIntervals													1.0209154207799036
30.428000000000026	1.493000000000002	WheelMovementIntervals													-0.34349085471176843
32.96700000000003	0.7610000000000028	WheelMovementIntervals													0.3931065814970267
33.7504	3.0794020000000017	trials	-1.0	1.0	1.5		0.0625	0.5	35.2668	35.2667	36.329766666666664	34.377966666666666	34.37866666666667	34.62800000000003	
34.62800000000003	0.7989999999999995	WheelMovementIntervals													0.4260201688840406
35.93600000000003	2.1780000000000044	WheelMovementIntervals													0.36271282086492374
37.1754	4.652464008463447	trials	1.0	1.0	1.5	0.25		0.5	40.26383333333333	40.26374116169189	41.32783333333333	38.9277	38.92836666666667	39.128000000000036	
39.128000000000036	1.399000000000001	WheelMovementIntervals													-0.27350163094201907
42.177366666666664	3.619132269667624	trials	-1.0	-1.0	0.0	0.0		0.5	43.2263	43.225575433666215	45.29646666666667	42.8963	42.89693333333334	43.055000000000035	
43.055000000000035	0.3300000000000054	WheelMovementIntervals													0.3783387737967576
43.66900000000004	0.37299999999999756	WheelMovementIntervals													0.09659124085285375
45.69400000000004	2.395000000000003	WheelMovementIntervals													-0.620066277822467
46.1628	3.333532028303253	trials	1.0	1.0	1.5	0.125		0.5	47.9287	47.9286159063885	48.9962	47.26096666666667	47.261633333333336		
49.188000000000045	0.830999999999996	WheelMovementIntervals													0.38406676193971223
