onset	duration	nwb_table	choice	feedback_type	reward_volume	contrast_left	contrast_right	probability_left	feedback_time	response_time	stim_off_time	stim_on_time	go_cue_time	first_movement_time	peak_amplitude
7.007084050000832	0.3810000000000002	WheelMovementIntervals													-0.10510318416496478
10.496084050000835	0.17900000000000027	WheelMovementIntervals													-0.042101241996518185
20.377084050000843	0.4640000000000022	WheelMovementIntervals													0.11063037427996916
21.303084050000844	0.1769999999999996	WheelMovementIntervals													0.01786208893595015
23.395084050000847	0.7409999999999997	WheelMovementIntervals													0.060655739068377235
26.46608405000085	0.6260000000000012	WheelMovementIntervals													-0.19833306197536335
31.917084050000852	0.5030000000000001	WheelMovementIntervals													-0.06673625845245357
32.889084050000854	0.22299999999999898	WheelMovementIntervals													0.1624496462136052
36.38008405000085	0.8539999999999992	WheelMovementIntervals													-0.5947665757898984
40.196084050000856	0.3990000000000009	WheelMovementIntervals													-0.5775505865373828
42.72308405000086	0.07700000000000529	WheelMovementIntervals													-0.03896609534195039
43.35808405000086	0.08099999999999596	WheelMovementIntervals													-0.002362572340589786
49.94308405000087	0.19899999999999807	WheelMovementIntervals													-0.015376096501660497
132.1025217601321	11.977291970284654	trials	1.0	1.0	1.5	1.0		0.5	142.49078283014248	142.4906997934085	143.57970726014358	141.5131472701415	141.51404718014152	142.28108405000094	
142.28108405000094	0.8309999999999889	WheelMovementIntervals													-1.4058484106066265
144.50311491014452	14.219993648744548	trials	1.0	1.0	1.5	0.125		0.5	157.13728470015715	157.13719633758603	158.22304278015824	145.1899128901452	145.1910127801452	151.78608405000094	
151.78608405000094	0.3810000000000002	WheelMovementIntervals													-0.16972445472301212
156.80308405000096	0.9230000000000018	WheelMovementIntervals													-1.4613786652087501
159.10608405000096	0.5339999999999918	WheelMovementIntervals													0.15714402291948826
159.21980976015922	2.976330141859563	trials	1.0	1.0	1.5	1.0		0.5	160.6078376101606	160.60772241686348	161.69609544016168	160.2791038201603	160.2802037101603	160.43808405000095	
160.43808405000095	1.5829999999999984	WheelMovementIntervals													-1.4601883417237627
162.5797404001626	4.843241213521992	trials	1.0	-1.0	0.0		0.0625	0.5	164.83648137016485	164.83565866530705	166.92297270016692	163.22314272016322	163.22414262016324	163.95908405000097	
163.95908405000097	1.4309999999999832	WheelMovementIntervals													-0.46243630212634734
166.27308405000096	0.4370000000000118	WheelMovementIntervals													0.28098357001432817
167.82148284016782	2.724923254084473	trials	1.0	1.0	1.5	0.25		0.5	168.96010230016896	168.95999130258838	170.04639366017005	168.57927372016857	168.5800736401686	168.83308405000096	
168.83308405000096	0.7189999999999941	WheelMovementIntervals													-0.9598776992030471
170.92390590017092	7.898764605728104	trials	1.0	1.0	1.5	0.0		0.5	177.25103979017726	177.25095524744245	178.32263262017833	176.35599597017637	176.35699587017635	176.96408405000096	
171.24008405000097	2.8559999999999945	WheelMovementIntervals													-3.412837761472481
175.10008405000096	0.5250000000000057	WheelMovementIntervals													-0.4721656102167575
176.96408405000096	0.8060000000000116	WheelMovementIntervals													-0.5193425850376592
178.05408405000097	0.44599999999999795	WheelMovementIntervals													-0.19079902983779107
179.27197101017927	2.4676162990328123	trials	1.0	1.0	1.5	0.125		0.5	180.16318188018016	180.1630758127217	181.23954090018125	179.84551365017984	179.84664687017985	179.71108405000098	
179.71108405000098	1.1599999999999966	WheelMovementIntervals													-0.6042991717964483
181.428084050001	1.1430000000000007	WheelMovementIntervals													-0.2015458347954837
182.11828635018213	7.260764390272243	trials	1.0	-1.0	0.0		0.125	0.5	186.8008847101868	186.7998259329277	188.8789435501889	185.012030280185	185.012896860185	185.30108405000098	
182.96008405000097	1.4519999999999982	WheelMovementIntervals													-0.4927327688959622
185.30108405000098	0.28000000000000114	WheelMovementIntervals													-0.10833997148825425
186.67108405000099	1.4039999999999964	WheelMovementIntervals													-1.2825539622728908
188.428084050001	0.6469999999999914	WheelMovementIntervals													-0.7921171984258564
189.8012513101898	5.038054928821708	trials	1.0	1.0	1.5	0.0625		0.5	193.26907116019328	193.2689870532362	194.33926413019435	191.73925749019173	191.74055736019173	193.07508405000098	
190.26608405000098	0.6810000000000116	WheelMovementIntervals													-0.33303377239062115
193.07508405000098	1.516999999999996	WheelMovementIntervals													-1.5677956856958843
195.121084050001	0.32099999999999795	WheelMovementIntervals													-0.18374471636358436
195.24010737019523	3.905404924038237	trials	1.0	1.0	1.5	0.125		0.5	197.55970872019756	197.55960910684277	198.64543347019864	196.9121401501969	196.9131067201969	197.37808405000098	
195.66508405000098	0.6750000000000114	WheelMovementIntervals													0.3288710195524125
197.37808405000098	2.6960000000000264	WheelMovementIntervals													-3.4857455824508534
199.54081059019956	2.9484316105713617	trials	1.0	1.0	1.5	1.0		0.5	200.91304002020092	200.91292437009287	201.989199060202	200.62243575020062	200.62340232020063	200.63408405000098	
200.63408405000098	1.4110000000000014	WheelMovementIntervals													-2.2871624135959614
202.87254405020286	3.972829976331923	trials	1.0	1.0	1.5	0.0625		0.5	205.25047290020524	205.2503601960631	206.34529674020635	203.52884508020352	203.52971166020353	204.066084050001	
204.066084050001	0.5039999999999907	WheelMovementIntervals													0.13000232567020475
205.069084050001	0.7949999999999875	WheelMovementIntervals													-0.8393890802933406
206.124084050001	0.4060000000000059	WheelMovementIntervals													-0.1231703709017431
206.846084050001	0.5900000000000034	WheelMovementIntervals													-0.4322900514554533
207.24207372020723	4.113847632738782	trials	1.0	-1.0	0.0		0.25	0.5	208.77162075020877	208.77059067523842	210.85584564021084	208.33926399020834	208.34029722020836	208.574084050001	
208.574084050001	0.6299999999999955	WheelMovementIntervals													-0.4276612239960045
211.70708405000101	0.828000000000003	WheelMovementIntervals													-0.7573504308935348
211.74242364021174	4.33012196933916	trials	1.0	-1.0	0.0		0.25	0.5	213.48791574021348	213.4869316854061	215.57247393021558	213.16201500021316	213.16291491021317	213.365084050001	
213.365084050001	0.4619999999999891	WheelMovementIntervals													-0.8801095145248539
214.266084050001	0.6279999999999859	WheelMovementIntervals													-0.3875676599802098
216.460084050001	0.7660000000000196	WheelMovementIntervals													-0.8437918864475655
216.52154568021652	6.489974536693637	trials	-1.0	1.0	1.5		0.25	0.5	221.42858826022143	221.4284997678357	222.5114133002225	218.92873827021893	218.92983816021894	220.59008405000102	
217.77308405000102	0.41499999999999204	WheelMovementIntervals													-0.5191828460925016
