onset	duration	nwb_table	choice	feedback_type	reward_volume	contrast_left	contrast_right	probability_left	feedback_time	response_time	stim_off_time	stim_on_time	go_cue_time	first_movement_time	peak_amplitude
4.985450040004884	0.9660000000003226	WheelMovementIntervals													-0.7063920036846948
6.3464500400053385	5.025000000001677	WheelMovementIntervals													-1.0323414234222628
9.565476690009566	4.507934993676841	trials	1.0	1.0	1.5	1.0		0.5	12.473385870012473	12.473297327368781	13.574375760013574	12.242475630012242	12.126220590012126	12.322450040007334	
12.322450040007334	0.6070000000002036	WheelMovementIntervals													0.5302512079538587
14.037450040007908	1.8550000000006186	WheelMovementIntervals													-0.6310523337453898
14.544912030014544	3.887458530524043	trials	-1.0	1.0	1.5		0.125	0.5	16.832349930016832	16.832244703490293	17.94110571001794	16.425690600016427	16.4008597500164	16.553450040008748	
16.553450040008748	0.919000000000306	WheelMovementIntervals													0.766949836455931
17.9124500400092	0.620000000000207	WheelMovementIntervals													-0.3243655719421207
18.91957452001892	2.476233545681545	trials	1.0	1.0	1.5	0.25		0.5	19.795786890019794	19.795685327320097	20.907775680020908	19.475618910019477	19.46685312001947	19.654450040009785	
19.654450040009785	0.5420000000001792	WheelMovementIntervals													-0.4340832696772658
20.790450040010164	2.215000000000739	WheelMovementIntervals													-0.8597558226530454
21.886611120021886	3.5423321357907867	trials	-1.0	1.0	1.5		1.0	0.5	23.82891687002383	23.828827094808023	24.957037380024957	23.55854391002356	23.541478950023542	23.696450040011133	
23.696450040011133	0.4230000000001404	WheelMovementIntervals													0.9504650406878716
24.94145004001155	0.8760000000002925	WheelMovementIntervals													-0.2215102701964069
25.890244050025892	12.148034030503382	trials	-1.0	-1.0	0.0	0.0		0.5	35.43905574003544	35.438147821100124	37.57330896003757	26.491783890026493	26.47078599002647	28.56845004001276	
28.56845004001276	0.8530000000002858	WheelMovementIntervals													-0.19721177008510657
32.874450040014196	0.39700000000013347	WheelMovementIntervals													0.2879126242542701
35.18245004001497	0.7540000000002465	WheelMovementIntervals													0.4508361136094015
38.51668128003852	3.6963465374856668	trials	1.0	-1.0	0.0		0.0	0.5	39.613704900039615	39.61289419180246	41.74099215004174	39.37422885003937	39.36669627003937	39.34545004001636	
38.5854500400161	0.3160000000001162	WheelMovementIntervals													0.062461040993160355
39.34545004001636	0.43000000000014893	WheelMovementIntervals													-0.3026247688021022
40.82845004001685	0.1400000000000574	WheelMovementIntervals													0.03221115542555318
42.69123045004269	2.621322902206302	trials	-1.0	1.0	1.5		1.0	0.5	43.712528310043716	43.712438203489384	44.824083810044826	43.33969893004334	43.32333390004332	43.56645004001777	
43.56645004001777	0.4300000000001347	WheelMovementIntervals													0.7188351840598987
44.272450040018	1.9610000000006522	WheelMovementIntervals													-0.42535753701462753
45.78905397004579	3.5979535869946844	trials	-1.0	1.0	1.5		0.125	0.5	47.786987490047785	47.78688205937949	48.92390712004892	47.53951224004754	47.50764876004751	47.324450040019016	
46.53045004001876	0.4720000000001505	WheelMovementIntervals													-0.11618252132549395
47.324450040019016	3.0090000000010093	WheelMovementIntervals													0.8826079567064801
49.88011149004988	2.9660176708293164	trials	1.0	1.0	1.5	1.0		0.5	51.24610821005125	51.24601824624189	52.355830560052354	50.88891060005089	50.86461303005086	51.04845004002027	
