session_id	original_session_id
ses-4720c98a+a305+4fba+affb+bbfa00a724a4	ses-4720c98a-a305-4fba-affb-bbfa00a724a4
ses-7622da34+51b6+4661+98ae+a57d40806008	ses-7622da34-51b6-4661-98ae-a57d40806008
ses-b39752db+abdb+47ab+ae78+e8608bbf50ed	ses-b39752db-abdb-47ab-ae78-e8608bbf50ed
ses-b658bc7d+07cd+4203+8a25+7b16b549851b	ses-b658bc7d-07cd-4203-8a25-7b16b549851b
ses-bd456d8f+d36e+434a+8051+ff3997253802	ses-bd456d8f-d36e-434a-8051-ff3997253802
ses-ee8b36de+779f+4dea+901f+e0141c95722b	ses-ee8b36de-779f-4dea-901f-e0141c95722b
ses-f25642c6+27a5+4a97+9ea0+06652db79fbd	ses-f25642c6-27a5-4a97-9ea0-06652db79fbd
