onset	duration	nwb_table	choice	feedback_type	reward_volume	contrast_left	contrast_right	probability_left	feedback_time	response_time	stim_off_time	stim_on_time	go_cue_time	first_movement_time	peak_amplitude
4.41233893000028	3.594000000000004	WheelMovementIntervals													0.6543906972611544
8.701338930000285	1.535000000000002	WheelMovementIntervals													1.3587845674422974
12.71433893000029	0.5030000000000001	WheelMovementIntervals													0.16531553360584583
15.711338930000291	0.36299999999999955	WheelMovementIntervals													0.060540793034047136
18.89733893000029	0.23700000000000188	WheelMovementIntervals													0.02846562765800309
22.460338930000297	0.6789999999999985	WheelMovementIntervals													0.1725295618613487
24.2143389300003	0.15700000000000003	WheelMovementIntervals													0.021404591572265375
24.7143389300003	2.112000000000002	WheelMovementIntervals													2.7662626009832634
27.4363389300003	0.1490000000000009	WheelMovementIntervals													0.06344631469570139
31.546338930000303	1.0870000000000033	WheelMovementIntervals													0.3372117440894309
35.34533893000031	0.13400000000000034	WheelMovementIntervals													-0.04193716821775251
35.877338930000306	1.3200000000000003	WheelMovementIntervals													0.2897261746065203
37.51633893000031	0.06300000000000239	WheelMovementIntervals													0.008678517918942141
38.24833893000031	2.6910000000000025	WheelMovementIntervals													0.7839150127359735
41.96033893000031	1.1129999999999995	WheelMovementIntervals													-0.4832433959770892
44.72033893000032	1.7370000000000019	WheelMovementIntervals													0.9169564531816752
52.183338930000325	0.18900000000000006	WheelMovementIntervals													-0.012863295037370825
62.10833893000033	1.3930000000000007	WheelMovementIntervals													0.15022973791038385
68.24933893000035	4.593999999999994	WheelMovementIntervals													1.7891340468830217
74.46233893000034	1.1480000000000103	WheelMovementIntervals													0.5849866896363825
83.43133893000035	0.4490000000000123	WheelMovementIntervals													0.11698175613570783
95.17633893000037	1.6479999999999961	WheelMovementIntervals													1.3449321734818387
98.77933893000036	2.2970000000000113	WheelMovementIntervals													1.1533993345781237
101.77195512010178	4.34092176273731	trials	-1.0	-1.0	0.0	0.25		0.5	103.55104386010355	103.55006321522193	105.61283766010561	102.22950936010223	102.23037594010223	102.35433893000038	
102.35433893000038	5.284999999999997	WheelMovementIntervals													7.018636790847859
106.55377689010656	3.7087183400293355	trials	1.0	1.0	1.5	0.125		0.5	108.6992956501087	108.69918576396326	109.76245599010976	108.2999689201083	108.3010354801083	108.37433893000038	
108.37433893000038	2.8830000000000098	WheelMovementIntervals													2.3164358302075705
110.71459410011072	4.868864889087874	trials	1.0	1.0	1.5	0.125		0.5	114.01263093011401	114.01253602089143	115.08335718011509	113.3993256001134	113.4003255001134	113.41133893000038	
111.65033893000039	1.0999999999999943	WheelMovementIntervals													0.8656117199677347
113.41133893000038	2.469999999999999	WheelMovementIntervals													-0.2882544114958918
116.03746176011605	5.095313654241352	trials	-1.0	1.0	1.5		0.25	0.5	119.55457668011955	119.55446980438248	120.63273552012063	118.44565425011845	118.44665415011845	118.59433893000039	
116.21233893000039	0.6989999999999981	WheelMovementIntervals													0.3005183649519303
117.11833893000039	0.7890000000000015	WheelMovementIntervals													0.1327525430315113
118.59433893000039	2.3460000000000036	WheelMovementIntervals													1.1045052522924657
121.48433893000039	0.5679999999999978	WheelMovementIntervals													0.11633363361011462
121.57687443012158	3.4731373916918784	trials	1.0	1.0	1.5	0.0625		0.5	123.47771766012347	123.4775937986828	124.54991043012456	122.61207090012262	122.61297081012262	122.84733893000039	
122.84733893000039	2.4339999999999975	WheelMovementIntervals													1.0750349589793338
125.5091145001255	4.5032367169806236	trials	-1.0	1.0	1.5		1.0	0.5	128.44932045012845	128.44923716652926	129.51231414012952	126.52894584012653	126.52994574012654	126.2473389300004	
125.67733893000039	0.33800000000000807	WheelMovementIntervals													-0.1241267388838061
126.2473389300004	2.6400000000000006	WheelMovementIntervals													0.6996733111222255
129.1123389300004	0.23799999999999955	WheelMovementIntervals													-0.01805954394692577
129.6613389300004	0.4299999999999784	WheelMovementIntervals													-0.0639230697047779
130.46025267013047	5.035345740895224	trials	1.0	-1.0	0.0		0.125	0.5	132.93257208013293	132.93167364798393	134.995532430135	131.63306871013162	131.63390196013162	131.81933893000038	
130.4753389300004	0.4679999999999893	WheelMovementIntervals													0.07170100689812742
131.81933893000038	2.311000000000007	WheelMovementIntervals													-0.3107409870425215
134.78233893000038	0.5940000000000225	WheelMovementIntervals													0.1106924293542555
135.990299610136	6.709049503751828	trials	-1.0	1.0	1.5		0.125	0.5	141.14331759014115	141.1432360957538	142.1992453201422	137.06622534013707	137.06722524013708	137.27733893000038	
136.04533893000038	0.5949999999999989	WheelMovementIntervals													0.10185330698084982
137.27733893000038	0.5160000000000196	WheelMovementIntervals													0.1540088202292651
138.8443389300004	0.32200000000000273	WheelMovementIntervals													-0.2353419047294132
140.3813389300004	1.9139999999999873	WheelMovementIntervals													1.081248768283963
142.7853389300004	0.07400000000001228	WheelMovementIntervals													0.0145252009526331
143.14935030014314	4.212633282912151	trials	1.0	-1.0	0.0		0.0625	0.5	144.82318290014481	144.82226272315003	146.86191234014686	144.14538402014415	144.14618394014414	144.0443389300004	
143.1683389300004	0.5219999999999914	WheelMovementIntervals													0.09170391965665559
144.0443389300004	2.633999999999986	WheelMovementIntervals													0.6088263276002195
147.4193389300004	0.3259999999999934	WheelMovementIntervals													0.08542753295611405
147.8032848601478	3.45871115160557	trials	1.0	-1.0	0.0		0.0625	0.5	148.72149303014874	148.72068728755642	150.76195563015077	148.43278857014843	148.43382180014842	148.4793389300004	
148.4793389300004	0.7609999999999957	WheelMovementIntervals													-0.4829252600448015
150.4733389300004	1.5960000000000036	WheelMovementIntervals													2.3955203327059067
151.6997951701517	2.745414703174987	trials	1.0	1.0	1.5	0.125		0.5	152.8965088201529	152.89640070690706	153.94510395015394	152.61573690015263	152.61680346015262	152.7713389300004	
152.7713389300004	1.5389999999999873	WheelMovementIntervals													-1.3272948276130805
