onset	duration	nwb_table	choice	feedback_type	reward_volume	contrast_left	contrast_right	probability_left	feedback_time	response_time	stim_off_time	stim_on_time	go_cue_time	first_movement_time	peak_amplitude
3.698	0.32799999999999985	WheelMovementIntervals													0.3029448742855466
4.3389999999999995	6.543000000000002	WheelMovementIntervals													1.1502243638373066
11.23	0.6100000000000012	WheelMovementIntervals													0.13052402849923173
13.15	1.0460000000000012	WheelMovementIntervals													0.8543420452569339
14.440000000000001	0.07199999999999918	WheelMovementIntervals													0.010420042068172375
14.984000000000002	0.4129999999999985	WheelMovementIntervals													0.4222792915821856
16.884	0.7099999999999973	WheelMovementIntervals													0.16369358230623732
18.933	1.154	WheelMovementIntervals													0.35344633811561454
20.965	0.33999999999999986	WheelMovementIntervals													0.21763129187680263
22.305	2.928000000000001	WheelMovementIntervals													0.9658912489715603
29.601	0.6050000000000004	WheelMovementIntervals													0.09776282989690266
31.291999999999998	1.4400000000000084	WheelMovementIntervals													0.9270792029932853
33.542	0.49500000000000455	WheelMovementIntervals													0.10463426700501266
38.306000000000004	2.5529999999999973	WheelMovementIntervals													-0.6142416023099742
41.974000000000004	0.703000000000003	WheelMovementIntervals													0.8282113399446063
44.348000000000006	1.5379999999999967	WheelMovementIntervals													1.7002030726131112
47.239000000000004	0.7849999999999966	WheelMovementIntervals													0.3293976392778779
47.43706666666667	2.7598020000000005	trials	-1.0	1.0	1.5		1.0	0.5	48.62456666666667	48.62446666666667	49.69683333333333	48.31583333333333	48.3169	48.246	
48.246	0.7890000000000015	WheelMovementIntervals													1.1567056496448913
50.07	0.9690000000000012	WheelMovementIntervals													0.2819971369597809
50.56816666666667	3.8144320398651743	trials	-1.0	-1.0	0.0	0.125		0.5	51.808233333333334	51.80727642505001	53.882533333333335	51.59903333333333	51.5999	51.598000000000006	
51.598000000000006	0.9099999999999966	WheelMovementIntervals													0.38172862689015474
53.831	0.6129999999999995	WheelMovementIntervals													0.9587525118785134
54.8008	3.448131868437237	trials	-1.0	-1.0	0.0	1.0		0.5	55.6782	55.677207591625304	57.74883333333333	55.547066666666666	55.547866666666664	55.487	
55.487	1.2809999999999988	WheelMovementIntervals													0.40046586292553776
57.448	0.4790000000000063	WheelMovementIntervals													0.3727523618295514
58.49100000000001	0.4089999999999989	WheelMovementIntervals													0.5674586121466678
58.64893333333333	2.7169306330266565	trials	1.0	1.0	1.5	0.125		0.5	59.81506666666667	59.81494562163415	60.865833333333335	59.51356666666667	59.51453333333333	59.335	
59.335	1.0010000000000048	WheelMovementIntervals													-0.9036720154275031
61.81186666666667	3.7517321327004467	trials	-1.0	1.0	1.5		0.125	0.5	64.0095	64.00938431641849	65.06353333333334	63.59693333333333	63.59786666666667	63.81100000000001	
62.159000000000006	0.7859999999999943	WheelMovementIntervals													0.9634364790375738
63.81100000000001	0.7949999999999875	WheelMovementIntervals													0.40082080175623247
65.895	1.0879999999999939	WheelMovementIntervals													0.25506115072878366
65.9621	3.287031624640619	trials	-1.0	1.0	1.5		0.25	0.5	67.69393333333333	67.69381560722816	68.7491	67.58196666666667	67.58283333333334	67.368	
67.368	0.9470000000000027	WheelMovementIntervals													0.6333925518854855
69.25399999999999	1.027000000000001	WheelMovementIntervals													0.83250512480498
