onset	duration	nwb_table	choice	feedback_type	reward_volume	contrast_left	contrast_right	probability_left	feedback_time	response_time	stim_off_time	stim_on_time	go_cue_time	first_movement_time	peak_amplitude
2.218791520000087	0.20299999999999985	WheelMovementIntervals													0.06794082966521815
3.319791520000088	0.9190000000000005	WheelMovementIntervals													1.0045869236391114
8.034791520000091	0.7280000000000015	WheelMovementIntervals													0.6251070353720826
10.659791520000095	0.8580000000000005	WheelMovementIntervals													0.8571346449140567
15.074791520000097	0.24400000000000155	WheelMovementIntervals													0.07910499680601646
15.5457915200001	0.5149999999999988	WheelMovementIntervals													0.36897395186547177
16.4947915200001	0.2469999999999999	WheelMovementIntervals													-0.011660833497301404
20.802791520000103	0.22000000000000242	WheelMovementIntervals													0.062441710963828
21.993791520000105	0.2480000000000011	WheelMovementIntervals													0.022935184525394448
22.04949483002205	7.3155268111401455	trials	-1.0	1.0	1.5		1.0	0.5	27.807318990027806	27.807214357745725	28.864946550028865	27.547944930027548	27.548944830027548	27.70179152000011	
24.553791520000107	0.7429999999999986	WheelMovementIntervals													0.6097792348795967
26.57879152000011	0.28800000000000026	WheelMovementIntervals													0.1729083895437431
27.70179152000011	5.416999999999998	WheelMovementIntervals													15.734082207524514
29.786321070029786	6.345021144368687	trials	-1.0	1.0	1.5		1.0	0.5	34.564909830034566	34.56483548789218	35.63130318003563	34.33833249003434	34.33946571003434	34.45079152000011	
33.56079152000011	0.17200000000000415	WheelMovementIntervals													0.1558722811933677
34.45079152000011	3.7380000000000067	WheelMovementIntervals													2.521969980082762
36.58064157003658	4.024694381639094	trials	-1.0	1.0	1.5		0.0625	0.5	39.03232971003903	39.03223692940142	40.105222410040106	38.77258902003877	38.77342227003877	38.893791520000114	
38.893791520000114	3.622000000000007	WheelMovementIntervals													2.7232378288911114
40.997133210041	4.825007935087015	trials	-1.0	-1.0	0.0	0.125		0.5	43.26433980004327	43.26353599787015	45.322134000045324	43.06429314004306	43.06532637004307	43.09179152000012	
43.09179152000012	2.4450000000000003	WheelMovementIntervals													3.179833549087821
46.01879152000012	0.23799999999999955	WheelMovementIntervals													0.01435636008810448
46.26513969004627	2.8163123275822315	trials	1.0	1.0	1.5	0.25		0.5	47.51894763004752	47.51884428745444	48.58144137004858	47.01413145004702	47.014931370047016	47.22679152000012	
47.22679152000012	0.9040000000000035	WheelMovementIntervals													-1.2246447418674933
48.72379152000013	0.9799999999999969	WheelMovementIntervals													-0.407887092002575
49.48025148004948	2.934103219893501	trials	1.0	1.0	1.5	1.0		0.5	50.86084674005086	50.860752054011456	51.914274720051914	50.22117738005022	50.222210610050226	50.34879152000013	
50.34879152000013	2.2139999999999986	WheelMovementIntervals													-1.2720319468389505
52.7994528600528	2.4387177888515055	trials	-1.0	1.0	1.5		0.0625	0.5	53.67436536005368	53.674258523757224	54.73809231005474	53.33829897005334	53.33916555005334	53.45979152000013	
53.45979152000013	0.8530000000000015	WheelMovementIntervals													0.40828799465247556
54.62379152000013	0.5329999999999941	WheelMovementIntervals													-0.06743688400036518
55.616771100055615	3.4547145127590255	trials	-1.0	-1.0	0.0	0.0		0.5	56.50811529005651	56.507074324678	58.571375610058574	56.34726471005635	56.34843126005635	56.19579152000013	
56.19579152000013	2.1380000000000052	WheelMovementIntervals													5.925327801635621
59.47658508005948	2.2948019569785103	trials	-1.0	1.0	1.5		1.0	0.5	60.196379760060196	60.19628506656701	61.27137225006127	59.98076799005998	59.98170123005998	60.098791520000134	
60.098791520000134	1.5309999999999988	WheelMovementIntervals													3.822700062797427
